User nb,method,density,targets Size,target num,timestamp,selected
1,Highlight,30,18,None,2021-04-11 17:28:37.773029,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:37.784931,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:37.795844,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:37.797828,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:37.806758,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:37.825603,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:38.335988,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:38.364259,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:38.388563,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:38.433204,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:38.983762,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:38.999138,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:39.015507,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:39.017515,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:39.032868,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:39.048738,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:39.361218,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:39.383042,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:39.385026,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:39.401394,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:39.414290,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:39.420738,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:39.442562,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.730672,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.733152,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.737616,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.744064,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.750016,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.754977,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.760432,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.764400,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.767873,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.769857,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.772337,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.774320,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.778288,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.781760,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.785232,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.787217,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.789697,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.792672,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.795648,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.800112,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.803584,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.807056,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.810033,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.814000,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.817968,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.823424,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.825905,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.827889,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.834337,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.841777,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.855167,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.959824,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.961832,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.990576,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:40.998015,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.001983,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.012400,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.018353,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.020832,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.028271,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.033232,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.038193,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.040176,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.045632,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.050096,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.055056,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.057040,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.062992,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.067952,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.072912,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.080351,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.086800,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.095232,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.104160,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.131440,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.253455,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.284207,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.303552,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.311983,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.602143,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.650255,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.873951,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.880895,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.888830,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.890838,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.894287,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.899743,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.904703,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.910159,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.915119,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.920575,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.925039,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.930990,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.936943,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.942895,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.949839,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.955791,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.965711,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.976623,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.987039,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:41.997951,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.010351,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.024735,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.028702,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.050030,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.076814,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.106575,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.135838,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.138318,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.145758,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.155182,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.163119,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.169566,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.171550,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.175023,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.179983,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.185934,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.189902,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.193870,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.197838,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.202798,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.207758,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.210239,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.214206,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.218174,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.221151,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.225118,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.229087,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.232062,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.235038,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.238014,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.241982,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.244959,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.248926,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.253390,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.258351,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.263311,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.266286,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.270255,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.275215,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.280174,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.286127,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.294559,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.306463,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.939357,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.946822,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.954237,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.961182,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.965645,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.971597,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.976557,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.981517,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.984989,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.988957,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.992928,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:42.997389,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.000862,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.005326,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.009293,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.013261,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.016237,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.020702,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.024174,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.028141,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.031117,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.035085,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.039053,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.043518,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.046990,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.050958,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.053933,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.058397,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.060878,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.064845,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.067821,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.070797,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.075262,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.079230,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.082206,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.084686,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.088158,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.091133,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.093614,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.096589,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.099566,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.101549,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.104030,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.106510,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.108990,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.111965,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.114941,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.117422,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.119901,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.122381,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.125358,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.126350,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.128830,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.131310,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.133790,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.136270,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.138256,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.140734,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.143214,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.145693,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.148173,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.150158,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.152638,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.155117,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.156109,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.158094,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.160574,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.163054,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.165037,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.167518,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.169997,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.170989,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.173469,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.175454,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.177933,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.178429,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.180413,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.182894,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.183885,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.185373,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.187357,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.189837,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.191821,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.193805,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.196287,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.198270,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.200253,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.202734,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.204717,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.206701,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.208686,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.211165,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.213149,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.215133,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.217613,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.219597,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.221581,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.223566,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.225549,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.226541,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.228526,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.231005,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.232989,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.235470,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.236461,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.238941,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.240925,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.242910,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.245389,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.247373,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.249854,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.252333,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.254317,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.256302,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.258781,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.260765,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.263245,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.264237,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.266221,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.268205,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.270189,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.272174,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.274157,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.276141,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.278621,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.281101,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.283086,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.285565,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.288046,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.290029,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.292510,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.294493,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.296477,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.298957,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.300941,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.302925,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.304909,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.307389,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.308876,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.311358,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.313838,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.314829,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.316814,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.318797,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.321277,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.323262,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.325245,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.327725,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.329709,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.331693,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.334174,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.336157,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.338141,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.340125,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.342607,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.344589,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.346574,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.348558,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.351037,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.353021,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.355005,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.357485,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.359469,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.361453,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.363933,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.365917,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.367901,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.369885,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.371869,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.373853,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.376334,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.378317,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.379805,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.382285,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.384269,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.386253,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.388238,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.390717,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.392701,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.395182,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.397165,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.399149,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.401133,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.403613,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.406093,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.408573,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.411549,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.413533,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.417005,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.418989,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.420972,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.423949,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.426924,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.428909,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.430893,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.432877,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.434860,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.437341,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.439821,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.441804,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.443789,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.446270,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.446765,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.448749,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.451229,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.453213,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.455197,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.457181,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.459661,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.461645,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.463132,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.465613,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.468093,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.469581,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.472061,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.473053,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.475036,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.477020,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.479005,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.481484,cible non selectionnee
